in,rank,accesses,reads,writes
853280,70043,1,0,1
172032,70044,1,1,0
3657680,70045,1,0,1
1209728,70046,1,1,0
1859608,70047,1,1,0
3687072,70048,1,0,1
5366720,70049,1,1,0
1555600,70050,1,0,1
5234056,70051,1,1,0
521984,70052,1,1,0
662288,70053,1,0,1
3424032,70054,1,0,1
7382744,70055,1,0,1
4668216,70056,1,0,1
2222840,70057,1,0,1
6408584,70058,1,1,0
3733328,70059,1,0,1
3009744,70060,1,1,0
1690632,70061,1,1,0
1441440,70062,1,0,1
1074560,70063,1,1,0
3755696,70064,1,0,1
7851328,70065,1,1,0
1857088,70066,1,0,1
645064,70067,1,1,0
433464,70068,1,0,1
1305072,70069,1,0,1
3090728,70070,1,0,1
1022480,70071,1,1,0
1014736,70072,1,1,0
524960,70073,1,0,1
320304,70074,1,0,1
1262344,70075,1,1,0
224312,70076,1,1,0
2565704,70077,1,0,1
1643184,70078,1,1,0
2585720,70079,1,1,0
2206808,70080,1,0,1
654928,70081,1,0,1
3969928,70082,1,1,0
4881040,70083,1,0,1
976304,70084,1,1,0
1268528,70085,1,0,1
5151040,70086,1,1,0
5814032,70087,1,1,0
2144368,70088,1,1,0
4013320,70089,1,1,0
2655400,70090,1,1,0
179808,70091,1,0,1
7637216,70092,1,1,0
2411136,70093,1,1,0
1109512,70094,1,1,0
4424200,70095,1,0,1
2332496,70096,1,0,1
5024224,70097,1,1,0
1478000,70098,1,1,0
1101008,70099,1,1,0
2951040,70100,1,1,0
2770120,70101,1,0,1
5026832,70102,1,1,0
1606928,70103,1,1,0
114664,70104,1,1,0
1230896,70105,1,1,0
274536,70106,1,0,1
70360,70107,1,1,0
6472288,70108,1,1,0
4084840,70109,1,1,0
421832,70110,1,0,1
950296,70111,1,0,1
1219408,70112,1,1,0
4359520,70113,1,1,0
2376552,70114,1,1,0
1715184,70115,1,0,1
385624,70116,1,0,1
8317304,70117,1,1,0
4447560,70118,1,1,0
1957032,70119,1,0,1
2094200,70120,1,0,1
495024,70121,1,0,1
3962600,70122,1,1,0
7550616,70123,1,0,1
1285464,70124,1,1,0
7315960,70125,1,1,0
7341912,70126,1,0,1
2309016,70127,1,1,0
1665240,70128,1,1,0
787840,70129,1,1,0
1270424,70130,1,1,0
602720,70131,1,0,1
2971048,70132,1,1,0
506024,70133,1,1,0
258568,70134,1,0,1
2921072,70135,1,1,0
1879784,70136,1,0,1
245080,70137,1,1,0
288640,70138,1,0,1
1921384,70139,1,1,0
2755648,70140,1,0,1
574496,70141,1,0,1
183968,70142,1,0,1
2205904,70143,1,0,1
4223688,70144,1,0,1
6548288,70145,1,1,0
2984520,70146,1,0,1
5636472,70147,1,0,1
3890344,70148,1,0,1
7518592,70149,1,0,1
6740056,70150,1,0,1
4326896,70151,1,0,1
355040,70152,1,1,0
4562232,70153,1,0,1
5882352,70154,1,1,0
5763144,70155,1,0,1
851752,70156,1,1,0
825432,70157,1,0,1
538024,70158,1,1,0
279600,70159,1,0,1
2766512,70160,1,1,0
7196112,70161,1,1,0
5598208,70162,1,1,0
1622520,70163,1,0,1
207272,70164,1,1,0
6902312,70165,1,1,0
4338568,70166,1,1,0
3400144,70167,1,1,0
5588416,70168,1,1,0
3295920,70169,1,0,1
7146664,70170,1,1,0
736072,70171,1,0,1
7849144,70172,1,0,1
626584,70173,1,0,1
514840,70174,1,1,0
442336,70175,1,1,0
7649976,70176,1,1,0
2874760,70177,1,1,0
3736224,70178,1,1,0
5567464,70179,1,0,1
721264,70180,1,1,0
1082440,70181,1,1,0
238208,70182,1,1,0
7174192,70183,1,1,0
338752,70184,1,1,0
843984,70185,1,0,1
270624,70186,1,1,0
2445400,70187,1,1,0
129128,70188,1,1,0
2629976,70189,1,1,0
407200,70190,1,0,1
8070096,70191,1,1,0
2473784,70192,1,0,1
500056,70193,1,0,1
3699512,70194,1,0,1
6484288,70195,1,0,1
789256,70196,1,0,1
349000,70197,1,1,0
680160,70198,1,0,1
2239152,70199,1,0,1
2794152,70200,1,0,1
8012568,70201,1,1,0
1001656,70202,1,0,1
2003320,70203,1,1,0
2134736,70204,1,0,1
205064,70205,1,0,1
605736,70206,1,1,0
218216,70207,1,0,1
4862104,70208,1,0,1
6878072,70209,1,0,1
920328,70210,1,1,0
2563128,70211,1,0,1
5496024,70212,1,1,0
3372168,70213,1,0,1
645112,70214,1,1,0
3364728,70215,1,0,1
863480,70216,1,1,0
1659064,70217,1,1,0
8308664,70218,1,1,0
1665488,70219,1,1,0
3276224,70220,1,1,0
4579728,70221,1,1,0
1063008,70222,1,0,1
227872,70223,1,0,1
3649896,70224,1,0,1
423368,70225,1,1,0
7342944,70226,1,0,1
416392,70227,1,1,0
5225712,70228,1,1,0
916464,70229,1,1,0
893272,70230,1,1,0
5488728,70231,1,0,1
3531648,70232,1,1,0
461664,70233,1,0,1
259320,70234,1,1,0
1386576,70235,1,1,0
1297072,70236,1,0,1
1712584,70237,1,0,1
869000,70238,1,0,1
6764808,70239,1,1,0
3711040,70240,1,1,0
5712944,70241,1,1,0
2864816,70242,1,0,1
1916480,70243,1,0,1
6274840,70244,1,0,1
173368,70245,1,1,0
1396672,70246,1,0,1
6119416,70247,1,1,0
3708040,70248,1,0,1
3080320,70249,1,0,1
4015152,70250,1,1,0
1499120,70251,1,0,1
436184,70252,1,1,0
1725672,70253,1,0,1
6287152,70254,1,1,0
2449352,70255,1,0,1
3799016,70256,1,1,0
1187792,70257,1,0,1
6341472,70258,1,1,0
8335792,70259,1,0,1
2110256,70260,1,1,0
1429864,70261,1,0,1
345264,70262,1,0,1
56840,70263,1,0,1
6173792,70264,1,1,0
8383808,70265,1,0,1
3927528,70266,1,1,0
6882952,70267,1,0,1
2108416,70268,1,1,0
8246296,70269,1,0,1
1406392,70270,1,0,1
3749016,70271,1,1,0
2205040,70272,1,1,0
1530320,70273,1,1,0
2770904,70274,1,1,0
2082344,70275,1,1,0
1031152,70276,1,0,1
3904336,70277,1,0,1
3989176,70278,1,1,0
4824832,70279,1,1,0
2577560,70280,1,1,0
1168024,70281,1,0,1
1187776,70282,1,1,0
2663744,70283,1,1,0
773176,70284,1,1,0
1938424,70285,1,1,0
1054424,70286,1,0,1
3721848,70287,1,1,0
5625728,70288,1,0,1
4163304,70289,1,0,1
1100344,70290,1,0,1
2669632,70291,1,0,1
919576,70292,1,1,0
837896,70293,1,1,0
844040,70294,1,0,1
1319072,70295,1,0,1
2015480,70296,1,1,0
761448,70297,1,1,0
155256,70298,1,0,1
252464,70299,1,0,1
251592,70300,1,0,1
2037456,70301,1,1,0
3223368,70302,1,0,1
5247968,70303,1,0,1
656280,70304,1,0,1
4781496,70305,1,0,1
3220352,70306,1,1,0
529512,70307,1,0,1
366696,70308,1,0,1
1878168,70309,1,1,0
4195280,70310,1,0,1
4650560,70311,1,1,0
5623792,70312,1,0,1
5694616,70313,1,0,1
1529960,70314,1,1,0
6908600,70315,1,0,1
2925032,70316,1,1,0
503368,70317,1,0,1
1279776,70318,1,1,0
3377288,70319,1,0,1
1860872,70320,1,1,0
666496,70321,1,1,0
707640,70322,1,1,0
5209616,70323,1,1,0
2713584,70324,1,1,0
435664,70325,1,1,0
2986752,70326,1,0,1
2166600,70327,1,1,0
890384,70328,1,1,0
2899328,70329,1,0,1
3275344,70330,1,0,1
5957944,70331,1,0,1
704000,70332,1,1,0
1773520,70333,1,0,1
351696,70334,1,0,1
99856,70335,1,0,1
7601752,70336,1,1,0
392816,70337,1,1,0
2318408,70338,1,0,1
3767104,70339,1,0,1
3113680,70340,1,1,0
6566592,70341,1,1,0
2400584,70342,1,1,0
3860944,70343,1,1,0
846384,70344,1,0,1
2687728,70345,1,1,0
3832944,70346,1,0,1
406864,70347,1,0,1
2510000,70348,1,0,1
1081792,70349,1,0,1
5580808,70350,1,1,0
1861744,70351,1,0,1
1948312,70352,1,0,1
2962448,70353,1,1,0
1692912,70354,1,1,0
1790888,70355,1,1,0
546896,70356,1,1,0
423320,70357,1,0,1
2439992,70358,1,0,1
5021384,70359,1,0,1
156704,70360,1,0,1
862248,70361,1,0,1
7210512,70362,1,1,0
56504,70363,1,0,1
2301512,70364,1,1,0
1077136,70365,1,0,1
4405688,70366,1,0,1
4029592,70367,1,0,1
520632,70368,1,0,1
1822296,70369,1,0,1
1080608,70370,1,1,0
5334824,70371,1,1,0
2726800,70372,1,1,0
2498104,70373,1,1,0
913176,70374,1,0,1
2735624,70375,1,1,0
4393304,70376,1,0,1
197696,70377,1,1,0
6250144,70378,1,0,1
543680,70379,1,1,0
1116664,70380,1,0,1
674920,70381,1,1,0
300632,70382,1,0,1
410024,70383,1,0,1
553840,70384,1,0,1
1342064,70385,1,1,0
3494064,70386,1,0,1
1678408,70387,1,1,0
3250944,70388,1,1,0
1479624,70389,1,1,0
3389304,70390,1,1,0
905304,70391,1,1,0
3724976,70392,1,1,0
5700496,70393,1,0,1
6462992,70394,1,1,0
5253104,70395,1,1,0
6054928,70396,1,0,1
85344,70397,1,1,0
2355496,70398,1,0,1
465424,70399,1,0,1
513632,70400,1,0,1
4200840,70401,1,1,0
6446488,70402,1,0,1
4328720,70403,1,0,1
866384,70404,1,0,1
268848,70405,1,0,1
2037392,70406,1,1,0
138696,70407,1,0,1
378864,70408,1,1,0
688712,70409,1,0,1
3264728,70410,1,1,0
1475016,70411,1,0,1
7147584,70412,1,0,1
1451536,70413,1,0,1
7621240,70414,1,1,0
2812056,70415,1,0,1
165960,70416,1,0,1
1348568,70417,1,1,0
4788248,70418,1,0,1
5630872,70419,1,0,1
110584,70420,1,0,1
1195184,70421,1,1,0
1096552,70422,1,1,0
2318736,70423,1,1,0
1765016,70424,1,1,0
2565264,70425,1,0,1
4830720,70426,1,1,0
498264,70427,1,0,1
1717504,70428,1,1,0
4940888,70429,1,0,1
4403032,70430,1,0,1
1120368,70431,1,1,0
7730368,70432,1,0,1
2788392,70433,1,1,0
5810800,70434,1,1,0
453024,70435,1,1,0
942240,70436,1,0,1
1486920,70437,1,0,1
2324032,70438,1,0,1
2310384,70439,1,1,0
1388832,70440,1,0,1
211136,70441,1,0,1
583400,70442,1,1,0
980680,70443,1,1,0
3461720,70444,1,1,0
4695032,70445,1,1,0
3997840,70446,1,0,1
6025280,70447,1,1,0
610576,70448,1,1,0
6761344,70449,1,1,0
6791712,70450,1,1,0
5267104,70451,1,1,0
2771240,70452,1,1,0
595192,70453,1,1,0
3094408,70454,1,1,0
982296,70455,1,0,1
1310152,70456,1,1,0
1981752,70457,1,0,1
2430816,70458,1,0,1
590016,70459,1,1,0
7452384,70460,1,1,0
4710744,70461,1,1,0
1057616,70462,1,0,1
2408024,70463,1,0,1
1655632,70464,1,1,0
4494104,70465,1,0,1
857880,70466,1,1,0
1686848,70467,1,1,0
1983064,70468,1,1,0
2487248,70469,1,1,0
7058320,70470,1,0,1
5995648,70471,1,1,0
5020256,70472,1,1,0
1026864,70473,1,1,0
358168,70474,1,1,0
1757560,70475,1,1,0
2165936,70476,1,0,1
7440736,70477,1,0,1
286048,70478,1,1,0
4325600,70479,1,0,1
447568,70480,1,1,0
1015024,70481,1,0,1
3847448,70482,1,0,1
6069464,70483,1,0,1
507680,70484,1,1,0
914040,70485,1,1,0
6578624,70486,1,1,0
3393024,70487,1,1,0
7482432,70488,1,1,0
611152,70489,1,0,1
3446128,70490,1,0,1
8298432,70491,1,1,0
951872,70492,1,1,0
2164296,70493,1,0,1
950000,70494,1,1,0
3162400,70495,1,1,0
5050856,70496,1,0,1
2180192,70497,1,0,1
7843320,70498,1,1,0
607312,70499,1,1,0
566104,70500,1,1,0
6600840,70501,1,0,1
408216,70502,1,0,1
1683680,70503,1,0,1
1598288,70504,1,0,1
972448,70505,1,1,0
5065248,70506,1,0,1
5464152,70507,1,0,1
2146048,70508,1,1,0
5475464,70509,1,0,1
2445960,70510,1,1,0
4241480,70511,1,0,1
524640,70512,1,0,1
329840,70513,1,1,0
6207608,70514,1,0,1
6710800,70515,1,1,0
4353536,70516,1,1,0
7071624,70517,1,1,0
458776,70518,1,1,0
1044224,70519,1,0,1
6211272,70520,1,0,1
669992,70521,1,1,0
6277136,70522,1,0,1
499384,70523,1,0,1
1336512,70524,1,1,0
4653800,70525,1,0,1
2057872,70526,1,0,1
7442248,70527,1,0,1
1889360,70528,1,1,0
512616,70529,1,0,1
4676088,70530,1,0,1
1569768,70531,1,0,1
253728,70532,1,0,1
1243976,70533,1,1,0
7972784,70534,1,1,0
7034608,70535,1,0,1
4591768,70536,1,0,1
8298488,70537,1,1,0
1516032,70538,1,0,1
491736,70539,1,1,0
7506056,70540,1,0,1
2713648,70541,1,1,0
252432,70542,1,0,1
139440,70543,1,1,0
6961560,70544,1,1,0
3504888,70545,1,1,0
6875352,70546,1,1,0
1862944,70547,1,0,1
1295584,70548,1,0,1
864040,70549,1,1,0
2648008,70550,1,1,0
1537576,70551,1,1,0
4335568,70552,1,0,1
3422248,70553,1,0,1
1713736,70554,1,1,0
4048240,70555,1,1,0
1239160,70556,1,1,0
8333736,70557,1,0,1
3757592,70558,1,1,0
336184,70559,1,1,0
837528,70560,1,1,0
1446528,70561,1,0,1
5430200,70562,1,1,0
1149552,70563,1,1,0
5444072,70564,1,0,1
452744,70565,1,0,1
574352,70566,1,0,1
273144,70567,1,0,1
385152,70568,1,0,1
3475792,70569,1,0,1
2456680,70570,1,1,0
3443008,70571,1,0,1
1452448,70572,1,0,1
5248568,70573,1,1,0
1765456,70574,1,1,0
1972424,70575,1,0,1
1943784,70576,1,0,1
3059128,70577,1,0,1
7221312,70578,1,1,0
4511048,70579,1,0,1
2943504,70580,1,1,0
1544192,70581,1,0,1
772432,70582,1,0,1
8159568,70583,1,1,0
2727928,70584,1,1,0
5301712,70585,1,1,0
4332672,70586,1,1,0
6176616,70587,1,1,0
1268088,70588,1,0,1
6041976,70589,1,1,0
675392,70590,1,0,1
6359720,70591,1,0,1
1268544,70592,1,1,0
5271832,70593,1,0,1
414328,70594,1,1,0
355408,70595,1,0,1
1278136,70596,1,0,1
3943584,70597,1,0,1
3706080,70598,1,1,0
3504952,70599,1,1,0
1668736,70600,1,0,1
785664,70601,1,0,1
4154976,70602,1,1,0
186136,70603,1,1,0
7324144,70604,1,1,0
2143472,70605,1,1,0
1165848,70606,1,0,1
2960208,70607,1,0,1
7958056,70608,1,1,0
5080640,70609,1,0,1
7503704,70610,1,0,1
5578520,70611,1,1,0
1570000,70612,1,0,1
3078688,70613,1,0,1
5100272,70614,1,0,1
1376960,70615,1,0,1
8079304,70616,1,0,1
2831680,70617,1,1,0
1105728,70618,1,0,1
3315336,70619,1,1,0
1603080,70620,1,0,1
230160,70621,1,1,0
4746008,70622,1,1,0
4126840,70623,1,0,1
1982992,70624,1,0,1
942888,70625,1,1,0
2138008,70626,1,0,1
811344,70627,1,0,1
341008,70628,1,1,0
3308336,70629,1,1,0
3576336,70630,1,1,0
4923976,70631,1,0,1
153896,70632,1,1,0
7948640,70633,1,1,0
3796048,70634,1,0,1
180768,70635,1,0,1
3546472,70636,1,1,0
284224,70637,1,1,0
76880,70638,1,0,1
3497768,70639,1,1,0
1458544,70640,1,0,1
1528320,70641,1,0,1
2569112,70642,1,0,1
2048848,70643,1,1,0
5598368,70644,1,0,1
2558680,70645,1,0,1
397056,70646,1,1,0
1054864,70647,1,0,1
242336,70648,1,1,0
6785856,70649,1,0,1
4897608,70650,1,0,1
4329856,70651,1,1,0
415896,70652,1,0,1
1215976,70653,1,0,1
1203328,70654,1,1,0
1415376,70655,1,1,0
1974712,70656,1,0,1
6045744,70657,1,1,0
345352,70658,1,0,1
5659592,70659,1,1,0
1905624,70660,1,1,0
2052384,70661,1,1,0
430776,70662,1,1,0
2466344,70663,1,1,0
728560,70664,1,0,1
8131408,70665,1,1,0
126744,70666,1,0,1
908288,70667,1,1,0
7805568,70668,1,1,0
3340784,70669,1,0,1
469880,70670,1,0,1
2492120,70671,1,0,1
1917576,70672,1,0,1
6587248,70673,1,1,0
2308664,70674,1,1,0
4020992,70675,1,1,0
1674200,70676,1,0,1
1790096,70677,1,1,0
3623576,70678,1,1,0
149296,70679,1,0,1
1209688,70680,1,0,1
1857408,70681,1,0,1
7056912,70682,1,0,1
991320,70683,1,0,1
507488,70684,1,1,0
474384,70685,1,1,0
3522000,70686,1,0,1
617352,70687,1,0,1
821040,70688,1,0,1
2469208,70689,1,0,1
2402248,70690,1,0,1
542600,70691,1,1,0
6807376,70692,1,1,0
376360,70693,1,1,0
667144,70694,1,0,1
775072,70695,1,1,0
471632,70696,1,0,1
1374464,70697,1,1,0
512720,70698,1,0,1
2170888,70699,1,1,0
1148168,70700,1,1,0
2927136,70701,1,1,0
5610576,70702,1,1,0
3185856,70703,1,1,0
1503472,70704,1,1,0
4847328,70705,1,1,0
4350264,70706,1,1,0
5653128,70707,1,1,0
5519952,70708,1,0,1
1913832,70709,1,0,1
3893600,70710,1,1,0
1902104,70711,1,0,1
242824,70712,1,0,1
1253616,70713,1,0,1
1540400,70714,1,0,1
549872,70715,1,1,0
1046560,70716,1,0,1
6921896,70717,1,1,0
469704,70718,1,0,1
666136,70719,1,1,0
7573248,70720,1,1,0
321064,70721,1,0,1
1700128,70722,1,0,1
946592,70723,1,0,1
1356968,70724,1,1,0
2033704,70725,1,0,1
7780392,70726,1,1,0
1445712,70727,1,0,1
1867904,70728,1,1,0
2515584,70729,1,1,0
6196536,70730,1,1,0
801496,70731,1,0,1
2850160,70732,1,1,0
801872,70733,1,1,0
7180032,70734,1,0,1
1971968,70735,1,1,0
1816808,70736,1,0,1
880608,70737,1,0,1
3027648,70738,1,1,0
1362448,70739,1,0,1
996392,70740,1,0,1
1439624,70741,1,1,0
1656472,70742,1,1,0
822112,70743,1,1,0
396656,70744,1,1,0
908480,70745,1,0,1
5500472,70746,1,1,0
338872,70747,1,0,1
2219264,70748,1,0,1
4685656,70749,1,0,1
8176912,70750,1,0,1
1371344,70751,1,1,0
2449600,70752,1,1,0
3654624,70753,1,0,1
7478400,70754,1,1,0
4111720,70755,1,1,0
2438456,70756,1,0,1
2099296,70757,1,1,0
2590296,70758,1,0,1
8109352,70759,1,0,1
717272,70760,1,1,0
3681920,70761,1,0,1
241432,70762,1,0,1
4166304,70763,1,1,0
260632,70764,1,0,1
5471272,70765,1,1,0
4365880,70766,1,1,0
1401952,70767,1,1,0
1717264,70768,1,1,0
2063144,70769,1,0,1
4102480,70770,1,0,1
1528016,70771,1,1,0
1335912,70772,1,0,1
1341936,70773,1,0,1
409744,70774,1,1,0
4030960,70775,1,1,0
7612992,70776,1,1,0
538752,70777,1,1,0
6482408,70778,1,1,0
4979456,70779,1,0,1
5044520,70780,1,0,1
1650120,70781,1,1,0
5650912,70782,1,1,0
395624,70783,1,0,1
1073792,70784,1,0,1
2792600,70785,1,1,0
1515352,70786,1,0,1
3645976,70787,1,0,1
1422400,70788,1,1,0
4892456,70789,1,0,1
1099240,70790,1,1,0
1785184,70791,1,1,0
4779144,70792,1,0,1
1860888,70793,1,1,0
5055384,70794,1,1,0
1499216,70795,1,0,1
4781608,70796,1,1,0
251064,70797,1,1,0
3262064,70798,1,1,0
1027592,70799,1,1,0
1541424,70800,1,0,1
673680,70801,1,1,0
2894648,70802,1,0,1
3998488,70803,1,1,0
567480,70804,1,0,1
1098840,70805,1,1,0
149728,70806,1,0,1
3797304,70807,1,1,0
874880,70808,1,1,0
1716544,70809,1,1,0
6405288,70810,1,1,0
3803920,70811,1,1,0
2758120,70812,1,0,1
786792,70813,1,0,1
988352,70814,1,0,1
1531176,70815,1,1,0
2654272,70816,1,0,1
5729584,70817,1,0,1
6540544,70818,1,0,1
6555560,70819,1,0,1
268776,70820,1,0,1
5427064,70821,1,1,0
8061816,70822,1,1,0
625016,70823,1,1,0
7276440,70824,1,0,1
2384816,70825,1,1,0
3941688,70826,1,1,0
939216,70827,1,1,0
3902464,70828,1,1,0
1932912,70829,1,0,1
697872,70830,1,0,1
8147424,70831,1,0,1
5561712,70832,1,1,0
2024672,70833,1,0,1
6503856,70834,1,1,0
1403472,70835,1,0,1
1507408,70836,1,1,0
3324288,70837,1,0,1
4419192,70838,1,1,0
1532040,70839,1,1,0
1884736,70840,1,1,0
2891176,70841,1,1,0
1480128,70842,1,0,1
426112,70843,1,1,0
2762184,70844,1,0,1
716176,70845,1,1,0
336176,70846,1,1,0
847648,70847,1,0,1
4858352,70848,1,1,0
1255904,70849,1,0,1
647864,70850,1,0,1
1333736,70851,1,0,1
5434312,70852,1,0,1
533800,70853,1,0,1
958520,70854,1,0,1
214176,70855,1,1,0
3431312,70856,1,1,0
6529720,70857,1,1,0
851816,70858,1,0,1
1934968,70859,1,0,1
4858368,70860,1,0,1
953248,70861,1,1,0
4547976,70862,1,0,1
6890096,70863,1,0,1
1672048,70864,1,1,0
2917896,70865,1,1,0
2080272,70866,1,0,1
7328368,70867,1,0,1
3146552,70868,1,1,0
3517384,70869,1,1,0
297752,70870,1,1,0
2822696,70871,1,0,1
7317592,70872,1,1,0
2314560,70873,1,0,1
3810840,70874,1,1,0
3240712,70875,1,1,0
6900152,70876,1,1,0
1670432,70877,1,0,1
1825992,70878,1,1,0
229312,70879,1,0,1
576000,70880,1,0,1
3808032,70881,1,0,1
8011112,70882,1,0,1
7338504,70883,1,1,0
3099472,70884,1,1,0
1129144,70885,1,1,0
144120,70886,1,1,0
5250544,70887,1,1,0
401504,70888,1,0,1
1453824,70889,1,0,1
1442200,70890,1,0,1
2604312,70891,1,1,0
6986784,70892,1,0,1
6599576,70893,1,1,0
1623112,70894,1,1,0
1227992,70895,1,1,0
5543136,70896,1,1,0
8366408,70897,1,0,1
4710624,70898,1,0,1
1597768,70899,1,1,0
1426216,70900,1,1,0
5827400,70901,1,0,1
4616672,70902,1,0,1
3096968,70903,1,1,0
2336176,70904,1,0,1
3014008,70905,1,1,0
225856,70906,1,0,1
1852968,70907,1,1,0
2517880,70908,1,0,1
8179192,70909,1,0,1
2573872,70910,1,1,0
5685712,70911,1,0,1
435568,70912,1,1,0
2160800,70913,1,1,0
4469120,70914,1,0,1
4093512,70915,1,0,1
705800,70916,1,1,0
127904,70917,1,0,1
4889184,70918,1,0,1
1286040,70919,1,0,1
2253688,70920,1,1,0
374016,70921,1,1,0
1278368,70922,1,1,0
745624,70923,1,1,0
8012128,70924,1,0,1
2196760,70925,1,0,1
5916856,70926,1,0,1
711624,70927,1,1,0
809680,70928,1,0,1
187512,70929,1,0,1
5675912,70930,1,1,0
4589496,70931,1,1,0
1549632,70932,1,1,0
5455368,70933,1,1,0
5996264,70934,1,1,0
2693496,70935,1,1,0
574536,70936,1,0,1
690312,70937,1,0,1
8085240,70938,1,0,1
4125256,70939,1,1,0
798720,70940,1,1,0
219072,70941,1,0,1
2418160,70942,1,1,0
7975576,70943,1,1,0
2340352,70944,1,1,0
2599200,70945,1,0,1
7630808,70946,1,0,1
5993416,70947,1,1,0
1700224,70948,1,0,1
7080040,70949,1,1,0
1155688,70950,1,0,1
2381808,70951,1,0,1
7542424,70952,1,0,1
4851984,70953,1,0,1
2878832,70954,1,1,0
3741696,70955,1,1,0
6808136,70956,1,0,1
2369656,70957,1,0,1
5259040,70958,1,1,0
2979784,70959,1,1,0
491544,70960,1,0,1
2971496,70961,1,0,1
1524024,70962,1,0,1
1406872,70963,1,0,1
2078112,70964,1,1,0
1877160,70965,1,0,1
4816264,70966,1,0,1
3139768,70967,1,0,1
2502944,70968,1,1,0
505312,70969,1,1,0
7213784,70970,1,1,0
583840,70971,1,0,1
1400632,70972,1,1,0
750736,70973,1,1,0
1786776,70974,1,0,1
4088304,70975,1,0,1
416576,70976,1,0,1
202144,70977,1,0,1
704416,70978,1,1,0
7073784,70979,1,1,0
1510920,70980,1,1,0
5734928,70981,1,0,1
2928384,70982,1,1,0
1503960,70983,1,1,0
1751296,70984,1,0,1
3913544,70985,1,1,0
3905520,70986,1,1,0
3639856,70987,1,0,1
2063240,70988,1,0,1
3945968,70989,1,0,1
2771408,70990,1,1,0
3752336,70991,1,1,0
1656328,70992,1,0,1
695536,70993,1,1,0
3647736,70994,1,0,1
3329304,70995,1,0,1
4332104,70996,1,1,0
2903648,70997,1,1,0
827656,70998,1,1,0
6313312,70999,1,1,0
1797704,71000,1,1,0
969584,71001,1,0,1
2314936,71002,1,0,1
1205320,71003,1,1,0
3109640,71004,1,1,0
522592,71005,1,0,1
4273176,71006,1,1,0
5372032,71007,1,0,1
1173104,71008,1,0,1
7889128,71009,1,0,1
7972312,71010,1,0,1
2876848,71011,1,0,1
274784,71012,1,0,1
843312,71013,1,0,1
5414504,71014,1,1,0
955304,71015,1,0,1
8054112,71016,1,1,0
5653224,71017,1,1,0
1348312,71018,1,0,1
2681368,71019,1,0,1
1565080,71020,1,1,0
559672,71021,1,0,1
7604712,71022,1,1,0
2628672,71023,1,1,0
1698944,71024,1,1,0
1899496,71025,1,0,1
929288,71026,1,0,1
2998648,71027,1,0,1
5712104,71028,1,1,0
5594672,71029,1,1,0
1387520,71030,1,1,0
450192,71031,1,1,0
6576480,71032,1,0,1
897872,71033,1,1,0
599944,71034,1,0,1
6264688,71035,1,0,1
5762480,71036,1,1,0
6508832,71037,1,0,1
422232,71038,1,1,0
235888,71039,1,0,1
501344,71040,1,1,0
5021920,71041,1,0,1
2738880,71042,1,0,1
712832,71043,1,1,0
5803056,71044,1,0,1
3885456,71045,1,0,1
4193112,71046,1,0,1
2546024,71047,1,1,0
2540224,71048,1,0,1
7365648,71049,1,0,1
259344,71050,1,1,0
361128,71051,1,0,1
1225960,71052,1,0,1
2576784,71053,1,1,0
255688,71054,1,1,0
3307504,71055,1,0,1
3918944,71056,1,0,1
3367128,71057,1,1,0
1352328,71058,1,0,1
2683080,71059,1,0,1
2910392,71060,1,1,0
196032,71061,1,1,0
1134576,71062,1,1,0
6546736,71063,1,1,0
3242472,71064,1,1,0
6908488,71065,1,1,0
700088,71066,1,0,1
2508264,71067,1,1,0
2583520,71068,1,1,0
1947864,71069,1,0,1
4128488,71070,1,0,1
2098264,71071,1,1,0
1042728,71072,1,0,1
2833096,71073,1,0,1
278040,71074,1,0,1
1285040,71075,1,0,1
400120,71076,1,1,0
3747912,71077,1,1,0
3013040,71078,1,1,0
281416,71079,1,1,0
808528,71080,1,1,0
2402888,71081,1,1,0
6682704,71082,1,0,1
4405824,71083,1,0,1
1635776,71084,1,1,0
3286680,71085,1,0,1
3044256,71086,1,1,0
1243616,71087,1,1,0
6653496,71088,1,1,0
1634184,71089,1,0,1
4982392,71090,1,1,0
1526352,71091,1,1,0
2289072,71092,1,1,0
2458200,71093,1,1,0
2372696,71094,1,0,1
4618312,71095,1,0,1
4332576,71096,1,1,0
1277312,71097,1,1,0
4376904,71098,1,0,1
7345816,71099,1,1,0
1158264,71100,1,1,0
172592,71101,1,1,0
1788680,71102,1,0,1
1518888,71103,1,1,0
6301544,71104,1,0,1
4987656,71105,1,0,1
2051216,71106,1,1,0
1080632,71107,1,1,0
316032,71108,1,1,0
5740848,71109,1,0,1
250976,71110,1,1,0
1549640,71111,1,0,1
2774528,71112,1,0,1
6715744,71113,1,1,0
4745656,71114,1,0,1
735072,71115,1,0,1
