in,per_rank,accesses,reads,writes
522672,48,1,1,0
5807744,48,1,1,0
3240128,48,1,1,0
2133744,48,1,0,1
4163536,48,1,1,0
2720152,48,1,0,1
7151576,48,1,1,0
7342344,48,1,1,0
1324696,48,1,0,1
8050104,48,1,0,1
2465840,48,1,1,0
929600,48,1,0,1
3625200,48,1,1,0
4206984,48,1,1,0
5534648,48,1,0,1
8346032,48,1,0,1
1752544,48,1,0,1
2039016,48,1,0,1
2465720,48,1,0,1
1990280,48,1,0,1
2804624,48,1,0,1
3512512,48,1,1,0
2638032,48,1,0,1
679960,48,1,0,1
171000,48,1,0,1
1835040,48,1,0,1
389096,48,1,0,1
1448272,48,1,0,1
3176648,48,1,0,1
860552,48,1,0,1
5507984,48,1,1,0
5296088,48,1,0,1
1270880,48,1,0,1
1171760,48,1,0,1
4418024,48,1,1,0
3694168,48,1,0,1
2109104,48,1,1,0
8198840,48,1,0,1
1284816,48,1,1,0
5632264,48,1,1,0
1586640,48,1,1,0
3903400,48,1,0,1
8129368,48,1,0,1
7869456,48,1,0,1
5634064,48,1,1,0
1248624,48,1,1,0
593016,48,1,1,0
5966384,48,1,0,1
2925040,48,1,0,1
2470632,48,1,1,0
762248,48,1,1,0
8251304,48,1,1,0
7958400,48,1,1,0
4624840,48,1,0,1
3161704,48,1,0,1
2665640,48,1,1,0
562864,48,1,1,0
7821824,48,1,0,1
5990192,48,1,1,0
5649496,48,1,0,1
2633264,48,1,1,0
4361560,48,1,1,0
5195968,48,1,1,0
801488,48,1,1,0
661072,48,1,1,0
5584016,48,1,1,0
3686920,48,1,0,1
260304,48,1,0,1
1727608,48,1,1,0
5831512,48,1,1,0
6748392,48,1,1,0
1312464,48,1,1,0
2318248,48,1,1,0
1936552,48,1,0,1
4875760,48,1,1,0
3675688,48,1,0,1
3974768,48,1,0,1
321096,48,1,0,1
3177936,48,1,1,0
7174400,48,1,1,0
3481144,48,1,0,1
6485232,48,1,0,1
2256208,48,1,1,0
3222744,48,1,1,0
5772104,48,1,0,1
2073816,48,1,1,0
1522032,48,1,1,0
2837464,48,1,0,1
1097432,48,1,1,0
3501136,48,1,1,0
699568,48,1,1,0
437912,48,1,1,0
252104,48,1,1,0
4201040,48,1,0,1
2487160,48,1,1,0
1551880,48,1,1,0
3883280,48,1,0,1
5228760,48,1,1,0
400624,48,1,1,0
885648,48,1,0,1
5579160,48,1,0,1
2732504,48,1,1,0
3769040,48,1,0,1
5757520,48,1,0,1
1736504,48,1,1,0
5681048,48,1,0,1
1765504,48,1,1,0
1822208,48,1,1,0
6846264,48,1,1,0
4687312,48,1,1,0
4424784,48,1,0,1
2673336,48,1,0,1
1987648,48,1,1,0
2074600,48,1,0,1
3082872,48,1,1,0
2731592,48,1,0,1
5702584,48,1,1,0
4972064,48,1,0,1
6752576,48,1,0,1
1991912,48,1,1,0
573728,48,1,0,1
1053032,48,1,0,1
1255384,48,1,0,1
1817064,48,1,1,0
3420856,48,1,1,0
984120,48,1,1,0
272000,48,1,0,1
6079464,48,1,1,0
472280,48,1,1,0
186128,48,1,1,0
4994072,48,1,1,0
5649416,48,1,0,1
7667896,48,1,1,0
1173936,48,1,0,1
1361888,48,1,1,0
4887208,48,1,0,1
325216,48,1,0,1
1344096,48,1,1,0
3554592,48,1,0,1
5229600,48,1,1,0
5282248,48,1,0,1
830848,48,1,0,1
2655520,48,1,0,1
6436336,48,1,1,0
3712128,48,1,0,1
4339776,48,1,0,1
2351832,48,1,0,1
644872,48,1,1,0
4303280,48,1,1,0
714984,48,1,0,1
6525568,48,1,1,0
5715232,48,1,1,0
1841304,48,1,0,1
7945248,48,1,0,1
3798704,48,1,1,0
2540576,48,1,1,0
1015160,48,1,1,0
6369184,48,1,0,1
2042960,48,1,1,0
271080,48,1,0,1
5786016,48,1,0,1
3664520,48,1,0,1
517768,48,1,0,1
897960,48,1,0,1
3597616,48,1,0,1
1744288,48,1,0,1
7122584,48,1,0,1
883976,48,1,1,0
626800,48,1,1,0
5255344,48,1,0,1
402120,48,1,0,1
5268664,48,1,0,1
712248,48,1,0,1
7261656,48,1,0,1
981616,48,1,0,1
5530336,48,1,1,0
2181552,48,1,0,1
485312,48,1,1,0
3857776,48,1,1,0
3242584,48,1,1,0
6200520,48,1,0,1
867656,48,1,1,0
751976,48,1,0,1
682176,48,1,1,0
1132576,48,1,1,0
1890360,48,1,0,1
2410872,48,1,0,1
2496696,48,1,1,0
3616160,48,1,0,1
1269536,48,1,0,1
1068024,48,1,1,0
2313320,48,1,0,1
931720,48,1,1,0
7343320,48,1,0,1
534896,48,1,0,1
5662976,48,1,0,1
548904,48,1,1,0
8132560,48,1,0,1
522960,48,1,0,1
2017800,48,1,1,0
888544,48,1,1,0
1395536,48,1,1,0
2860688,48,1,1,0
1936320,48,1,1,0
5804088,48,1,0,1
7586368,48,1,1,0
596424,48,1,0,1
4290576,48,1,1,0
406736,48,1,0,1
607392,48,1,0,1
2500632,48,1,1,0
3472808,48,1,1,0
4088832,48,1,0,1
7749224,48,1,0,1
1284768,48,1,0,1
787152,48,1,0,1
501616,48,1,0,1
8227608,48,1,0,1
1622288,48,1,0,1
362320,48,1,1,0
5782952,48,1,1,0
705528,48,1,1,0
3516768,48,1,0,1
680096,48,1,1,0
2704248,48,1,0,1
4159400,48,1,0,1
1177296,48,1,0,1
2053304,48,1,1,0
2440552,48,1,1,0
2415984,48,1,1,0
5872352,48,1,0,1
2741856,48,1,0,1
2470408,48,1,0,1
7381848,48,1,1,0
785368,48,1,1,0
4289040,48,1,1,0
7438080,48,1,1,0
6662944,48,1,0,1
3097888,48,1,0,1
3180440,48,1,1,0
2282920,48,1,1,0
2295352,48,1,0,1
3214800,48,1,1,0
1166648,48,1,1,0
4465072,48,1,1,0
1866336,48,1,0,1
1415120,48,1,0,1
2296656,48,1,1,0
1224896,48,1,0,1
6030112,48,1,1,0
3466048,48,1,0,1
5302400,48,1,1,0
1201720,48,1,1,0
1735616,48,1,1,0
4213568,48,1,0,1
743048,48,1,1,0
273360,48,1,0,1
5936560,48,1,0,1
781200,48,1,1,0
2533072,48,1,0,1
1109328,48,1,1,0
688288,48,1,0,1
4824752,48,1,1,0
982504,48,1,1,0
1964664,48,1,0,1
2968232,48,1,0,1
3733248,48,1,1,0
228072,48,1,0,1
235112,48,1,1,0
2088800,48,1,0,1
2445672,48,1,1,0
381096,48,1,1,0
1346056,48,1,1,0
6027984,48,1,1,0
1642816,48,1,0,1
280960,48,1,0,1
5349448,48,1,0,1
946560,48,1,1,0
3765160,48,1,1,0
3477744,48,1,0,1
5895440,48,1,0,1
3900808,48,1,1,0
255472,48,1,1,0
197280,48,1,1,0
3598256,48,1,1,0
2812024,48,1,0,1
4106648,48,1,1,0
3300040,48,1,1,0
4650072,48,1,0,1
2801904,48,1,1,0
210960,48,1,0,1
7092616,48,1,0,1
1385880,48,1,1,0
2829136,48,1,0,1
7248248,48,1,1,0
2124224,48,1,0,1
8385016,48,1,1,0
680640,48,1,0,1
327888,48,1,1,0
1463656,48,1,1,0
3367656,48,1,1,0
1955736,48,1,0,1
3278600,48,1,1,0
7443632,48,1,1,0
6612776,48,1,1,0
5730512,48,1,1,0
1641680,48,1,1,0
6660936,48,1,0,1
2577640,48,1,1,0
1851984,48,1,0,1
3174688,48,1,0,1
247264,48,1,0,1
2658912,48,1,0,1
1366552,48,1,0,1
6450680,48,1,1,0
1993080,48,1,1,0
2107416,48,1,0,1
2484000,48,1,0,1
177656,48,1,1,0
3289352,48,1,0,1
393440,48,1,1,0
2230528,48,1,1,0
3318632,48,1,1,0
1561712,48,1,1,0
3997016,48,1,1,0
7096552,48,1,1,0
845960,48,1,1,0
3553200,48,1,1,0
5955304,48,1,1,0
3513360,48,1,1,0
1154504,48,1,1,0
3550776,48,1,0,1
757984,48,1,0,1
2333848,48,1,1,0
5915864,48,1,0,1
1396288,48,1,0,1
2704400,48,1,0,1
6769664,48,1,1,0
3424848,48,1,0,1
4242776,48,1,0,1
504144,48,1,1,0
5461296,48,1,1,0
446144,48,1,0,1
150832,48,1,1,0
229328,48,1,1,0
3159008,48,1,1,0
1059776,48,1,1,0
6701336,48,1,0,1
4895048,48,1,1,0
2046392,48,1,1,0
386592,48,1,0,1
6186216,48,1,1,0
1564936,48,1,0,1
3085632,48,1,1,0
175672,48,1,1,0
5552840,48,1,1,0
4682664,48,1,0,1
720072,48,1,0,1
297888,48,1,0,1
1260736,48,1,0,1
5592240,48,1,0,1
6309512,48,1,0,1
1502472,48,1,1,0
3559768,48,1,0,1
2261248,48,1,0,1
7297184,48,1,1,0
1939816,48,1,1,0
4349896,48,1,0,1
4657640,48,1,0,1
698912,48,1,0,1
1966816,48,1,1,0
7141688,48,1,0,1
1773688,48,1,0,1
5789264,48,1,1,0
518968,48,1,0,1
355800,48,1,0,1
824648,48,1,1,0
7779200,48,1,1,0
5166616,48,1,1,0
5298752,48,1,0,1
2102608,48,1,1,0
8072192,48,1,1,0
1354856,48,1,0,1
3623912,48,1,1,0
4790160,48,1,0,1
7633952,48,1,1,0
7498728,48,1,1,0
3308488,48,1,1,0
3582144,48,1,0,1
7582936,48,1,0,1
2392352,48,1,1,0
6029064,48,1,0,1
3915768,48,1,1,0
2983080,48,1,1,0
1436448,48,1,0,1
5668288,48,1,1,0
658224,48,1,1,0
4706584,48,1,0,1
881600,48,1,0,1
132448,48,1,1,0
3160080,48,1,1,0
792304,48,1,0,1
511632,48,1,1,0
650312,48,1,0,1
1091560,48,1,0,1
956248,48,1,0,1
1427024,48,1,1,0
537104,48,1,0,1
894272,48,1,1,0
1509944,48,1,0,1
1534584,48,1,1,0
1648088,48,1,0,1
4839432,48,1,0,1
5640264,48,1,0,1
1216184,48,1,0,1
1100632,48,1,1,0
4006560,48,1,1,0
645600,48,1,1,0
2490088,48,1,0,1
1291064,48,1,0,1
3466112,48,1,1,0
6870632,48,1,1,0
3140176,48,1,0,1
5063064,48,1,1,0
3889248,48,1,0,1
891344,48,1,1,0
554128,48,1,0,1
627888,48,1,0,1
6545376,48,1,0,1
3909784,48,1,0,1
809496,48,1,1,0
7204296,48,1,1,0
1204472,48,1,1,0
6135776,48,1,1,0
148064,48,1,0,1
846440,48,1,0,1
3298936,48,1,1,0
2784560,48,1,0,1
774152,48,1,0,1
2377272,48,1,0,1
341640,48,1,0,1
4246256,48,1,0,1
2191016,48,1,0,1
2624912,48,1,1,0
1803216,48,1,1,0
7681392,48,1,1,0
659144,48,1,1,0
805008,48,1,1,0
726328,48,1,0,1
2622800,48,1,1,0
708584,48,1,1,0
514968,48,1,1,0
1309896,48,1,0,1
831224,48,1,0,1
932952,48,1,0,1
2471424,48,1,0,1
873264,48,1,0,1
1998096,48,1,1,0
5332552,48,1,1,0
2257984,48,1,0,1
1145680,48,1,0,1
622456,48,1,0,1
609312,48,1,1,0
427568,48,1,0,1
514128,48,1,1,0
1074576,48,1,0,1
868224,48,1,1,0
6102024,48,1,1,0
2260200,48,1,1,0
2410784,48,1,1,0
3302256,48,1,1,0
763504,48,1,0,1
2463856,48,1,1,0
5122720,48,1,0,1
377528,48,1,0,1
3769296,48,1,0,1
1418800,48,1,0,1
1913688,48,1,0,1
3323736,48,1,1,0
6210680,48,1,0,1
8051000,48,1,0,1
468616,48,1,1,0
1627736,48,1,1,0
7456640,48,1,0,1
3582064,48,1,0,1
3018608,48,1,0,1
4128800,48,1,0,1
6208488,48,1,1,0
6977416,48,1,0,1
3457752,48,1,1,0
3021600,48,1,0,1
7952816,48,1,0,1
2099992,48,1,1,0
91896,48,1,1,0
396208,48,1,0,1
2797392,48,1,1,0
4518288,48,1,0,1
5657648,48,1,0,1
566800,48,1,0,1
213192,48,1,0,1
2174544,48,1,1,0
1495400,48,1,0,1
1544168,48,1,1,0
6294928,48,1,0,1
5962560,48,1,0,1
7713712,48,1,1,0
4978296,48,1,0,1
5828208,48,1,0,1
6930584,48,1,1,0
7775952,48,1,0,1
4395176,48,1,1,0
199656,48,1,0,1
6345768,48,1,0,1
8333408,48,1,1,0
6052816,48,1,0,1
5231752,48,1,1,0
455408,48,1,1,0
4846272,48,1,1,0
1460280,48,1,1,0
3972872,48,1,1,0
5746144,48,1,0,1
7787928,48,1,0,1
2159400,48,1,1,0
1701000,48,1,1,0
949016,48,1,0,1
3375600,48,1,1,0
4945920,48,1,0,1
241872,48,1,1,0
3662384,48,1,0,1
1119832,48,1,0,1
1542848,48,1,1,0
1216432,48,1,0,1
320984,48,1,1,0
742992,48,1,1,0
2977600,48,1,0,1
5657720,48,1,1,0
4494344,48,1,1,0
822632,48,1,0,1
7014672,48,1,1,0
3645568,48,1,1,0
195336,48,1,0,1
6420984,48,1,0,1
1995376,48,1,1,0
2000440,48,1,0,1
1170472,48,1,0,1
6802256,48,1,1,0
637104,48,1,1,0
3968352,48,1,1,0
2189728,48,1,1,0
3044520,48,1,1,0
1428088,48,1,0,1
6481680,48,1,1,0
3865248,48,1,0,1
4436616,48,1,1,0
6703680,48,1,1,0
7494112,48,1,0,1
2241896,48,1,0,1
2720696,48,1,0,1
1858144,48,1,0,1
131520,48,1,1,0
962536,48,1,1,0
2149120,48,1,0,1
1274928,48,1,1,0
1341224,48,1,1,0
7535568,48,1,0,1
632040,48,1,0,1
832216,48,1,0,1
1031288,48,1,0,1
2116376,48,1,1,0
2811136,48,1,1,0
6435600,48,1,1,0
1744184,48,1,0,1
3329648,48,1,1,0
1592848,48,1,0,1
1000424,48,1,1,0
2603920,48,1,0,1
7835984,48,1,0,1
7355208,48,1,1,0
2544056,48,1,1,0
7839752,48,1,1,0
2340424,48,1,0,1
1500064,48,1,0,1
457320,48,1,1,0
6822456,48,1,1,0
4342136,48,1,0,1
4309856,48,1,1,0
5504872,48,1,1,0
3421728,48,1,1,0
1580976,48,1,1,0
664544,48,1,0,1
1478536,48,1,0,1
1412912,48,1,1,0
230576,48,1,0,1
3867312,48,1,1,0
1371136,48,1,1,0
6246744,48,1,0,1
2534544,48,1,0,1
4234568,48,1,1,0
352280,48,1,1,0
1607224,48,1,0,1
2114016,48,1,1,0
4221696,48,1,1,0
239168,48,1,0,1
984464,48,1,1,0
1803296,48,1,0,1
2019616,48,1,1,0
4349904,48,1,0,1
417480,48,1,1,0
6564192,48,1,0,1
646640,48,1,0,1
579440,48,1,1,0
2865408,48,1,0,1
5427768,48,1,0,1
1312088,48,1,1,0
5693368,48,1,1,0
1551696,48,1,1,0
4857488,48,1,0,1
5935368,48,1,1,0
1432592,48,1,0,1
2882080,48,1,0,1
4601776,48,1,1,0
2069352,48,1,0,1
634792,48,1,1,0
690152,48,1,0,1
3449600,48,1,0,1
6202240,48,1,1,0
6916920,48,1,1,0
2446288,48,1,1,0
4458376,48,1,1,0
1185992,48,1,1,0
1107384,48,1,1,0
1285368,48,1,0,1
458904,48,1,1,0
3477936,48,1,0,1
1038008,48,1,1,0
919240,48,1,0,1
198008,48,1,1,0
2182216,48,1,1,0
1547152,48,1,0,1
1350376,48,1,0,1
1703416,48,1,1,0
6955536,48,1,0,1
3183672,48,1,1,0
415920,48,1,1,0
312176,48,1,1,0
6186696,48,1,1,0
5794704,48,1,0,1
4725040,48,1,1,0
4252296,48,1,1,0
3225088,48,1,1,0
3003880,48,1,1,0
1792656,48,1,0,1
6547144,48,1,0,1
1124984,48,1,1,0
854896,48,1,0,1
6105312,48,1,1,0
5366632,48,1,0,1
5512888,48,1,1,0
3457104,48,1,1,0
6300184,48,1,0,1
923224,48,1,1,0
4717784,48,1,0,1
2355600,48,1,0,1
463624,48,1,0,1
634040,48,1,0,1
2754984,48,1,1,0
861552,48,1,0,1
2248584,48,1,1,0
5957016,48,1,1,0
1782424,48,1,1,0
472424,48,1,1,0
315864,48,1,0,1
520968,48,1,1,0
446072,48,1,1,0
4145912,48,1,0,1
7583360,48,1,1,0
852792,48,1,1,0
2289288,48,1,0,1
240176,48,1,0,1
4070624,48,1,1,0
2321704,48,1,1,0
7854272,48,1,1,0
5306400,48,1,1,0
555264,48,1,1,0
2873736,48,1,0,1
2034992,48,1,1,0
6247208,48,1,1,0
538592,48,1,0,1
4267144,48,1,0,1
579288,48,1,0,1
7378464,48,1,0,1
6983488,48,1,0,1
1969960,48,1,1,0
5121696,48,1,1,0
7512376,48,1,0,1
8215208,48,1,0,1
6752752,48,1,0,1
1993792,48,1,1,0
410488,48,1,0,1
585616,48,1,0,1
6377320,48,1,1,0
5635472,48,1,0,1
2058888,48,1,0,1
462104,48,1,0,1
791464,48,1,0,1
640664,48,1,1,0
1457400,48,1,1,0
740120,48,1,0,1
671120,48,1,0,1
719192,48,1,0,1
2577544,48,1,0,1
2152032,48,1,0,1
2404776,48,1,1,0
4452440,48,1,0,1
2925072,48,1,1,0
690360,48,1,1,0
8368832,48,1,1,0
1747632,48,1,0,1
8178608,48,1,0,1
1851400,48,1,0,1
795104,48,1,0,1
1377080,48,1,1,0
608200,48,1,0,1
2567304,48,1,1,0
3690648,48,1,0,1
3292720,48,1,0,1
353288,48,1,0,1
4955104,48,1,1,0
2815792,48,1,0,1
355880,48,1,1,0
2855088,48,1,1,0
2630712,48,1,0,1
8026312,48,1,0,1
2468248,48,1,0,1
926056,48,1,1,0
226184,48,1,1,0
2063360,49,1,1,0
814576,49,1,0,1
3933672,49,1,0,1
4341144,49,1,1,0
2049656,49,1,0,1
719808,49,1,1,0
2657776,49,1,1,0
857480,49,1,1,0
2907576,49,1,1,0
6177592,49,1,0,1
1997360,49,1,0,1
1261168,49,1,1,0
4790360,49,1,1,0
2054176,49,1,0,1
7003880,49,1,1,0
1607584,49,1,0,1
1781424,49,1,0,1
3638344,49,1,1,0
172936,49,1,1,0
641784,49,1,1,0
670456,49,1,1,0
6134224,49,1,1,0
2543080,49,1,0,1
6212648,49,1,1,0
174568,49,1,0,1
249312,49,1,1,0
4992960,49,1,0,1
374864,49,1,0,1
1629808,49,1,0,1
7398376,49,1,0,1
3733768,49,1,0,1
1400776,49,1,0,1
5822896,49,1,0,1
1372768,49,1,0,1
3765320,49,1,0,1
7636200,49,1,1,0
6953760,49,1,1,0
2660192,49,1,1,0
683168,49,1,0,1
1534264,49,1,1,0
1419168,49,1,0,1
3612768,49,1,0,1
4761256,49,1,1,0
2592656,49,1,0,1
4721128,49,1,1,0
4505024,49,1,1,0
3753800,49,1,1,0
2772712,49,1,0,1
217280,49,1,1,0
4559824,49,1,1,0
1252456,49,1,0,1
1554312,49,1,0,1
664352,49,1,1,0
553336,49,1,0,1
1872264,49,1,0,1
2806768,49,1,0,1
3916472,49,1,1,0
7627928,49,1,1,0
506232,49,1,1,0
5601664,49,1,1,0
3875344,49,1,0,1
7836672,49,1,0,1
604160,49,1,0,1
3944264,49,1,1,0
1059568,49,1,0,1
872344,49,1,1,0
8190056,49,1,0,1
759232,49,1,1,0
4631528,49,1,1,0
7959696,49,1,1,0
137248,49,1,1,0
470880,49,1,0,1
1075096,49,1,1,0
4869552,49,1,1,0
6347504,49,1,1,0
3425920,49,1,0,1
730288,49,1,0,1
7333672,49,1,1,0
1896272,49,1,0,1
130608,49,1,0,1
1143720,49,1,0,1
7752016,49,1,1,0
5918008,49,1,0,1
781360,49,1,1,0
709480,49,1,0,1
2060648,49,1,0,1
1021472,49,1,0,1
441376,49,1,0,1
4339960,49,1,1,0
7359632,49,1,0,1
3014088,49,1,0,1
5165216,49,1,1,0
245064,49,1,0,1
3484832,49,1,1,0
3883448,49,1,1,0
405176,49,1,0,1
1239096,49,1,1,0
543296,49,1,1,0
1184216,49,1,0,1
773104,49,1,0,1
1080664,49,1,1,0
959960,49,1,0,1
8041552,49,1,0,1
8259960,49,1,0,1
7937544,49,1,1,0
1090584,49,1,1,0
1579072,49,1,1,0
5556672,49,1,1,0
1986784,49,1,1,0
316672,49,1,1,0
661384,49,1,1,0
122808,49,1,0,1
187344,49,1,0,1
272592,49,1,1,0
3410864,49,1,1,0
5545064,49,1,0,1
7166424,49,1,0,1
2280840,49,1,0,1
2202552,49,1,0,1
5918544,49,1,0,1
4706992,49,1,0,1
411352,49,1,0,1
1053392,49,1,0,1
1701440,49,1,1,0
718560,49,1,0,1
3105560,49,1,0,1
1622072,49,1,1,0
2443320,49,1,1,0
7923344,49,1,1,0
1207664,49,1,1,0
837776,49,1,1,0
4753696,49,1,1,0
3916688,49,1,1,0
3227088,49,1,1,0
8209488,49,1,0,1
2036872,49,1,1,0
5191464,49,1,0,1
3459864,49,1,0,1
1768896,49,1,0,1
2557136,49,1,0,1
488168,49,1,0,1
972008,49,1,1,0
5059552,49,1,0,1
541696,49,1,1,0
1064632,49,1,0,1
5314184,49,1,1,0
2628192,49,1,1,0
1691600,49,1,0,1
4362648,49,1,0,1
5991456,49,1,1,0
639120,49,1,1,0
7521144,49,1,0,1
7066960,49,1,0,1
5793968,49,1,0,1
2401584,49,1,1,0
481544,49,1,0,1
8218128,49,1,0,1
1918816,49,1,0,1
5174304,49,1,1,0
1688544,49,1,1,0
1809120,49,1,1,0
637456,49,1,0,1
699240,49,1,1,0
4860496,49,1,1,0
3940912,49,1,0,1
4610952,49,1,1,0
5906512,49,1,0,1
7192608,49,1,1,0
5411080,49,1,0,1
2046536,49,1,1,0
589744,49,1,1,0
270128,49,1,0,1
3686304,49,1,1,0
1365552,49,1,0,1
1315616,49,1,1,0
5388392,49,1,0,1
330504,49,1,1,0
2858368,49,1,1,0
5331928,49,1,0,1
941504,49,1,1,0
1189992,49,1,1,0
1104792,49,1,1,0
104024,49,1,0,1
5438952,49,1,0,1
1572744,49,1,1,0
3915016,49,1,1,0
4801632,49,1,1,0
1068488,49,1,0,1
7661384,49,1,1,0
1151952,49,1,1,0
585784,49,1,1,0
404016,49,1,1,0
121608,49,1,0,1
4094872,49,1,0,1
709720,49,1,1,0
1356976,49,1,1,0
3003328,49,1,1,0
2375696,49,1,1,0
4223832,49,1,1,0
7468616,49,1,1,0
3607256,49,1,1,0
287848,49,1,0,1
7657336,49,1,0,1
5185824,49,1,0,1
5165936,49,1,0,1
1149344,49,1,1,0
5104160,49,1,1,0
5998960,49,1,0,1
841008,49,1,1,0
967656,49,1,0,1
3206056,49,1,0,1
4684656,49,1,1,0
788392,49,1,0,1
4542008,49,1,1,0
5991240,49,1,1,0
853176,49,1,1,0
2869560,49,1,0,1
1277080,49,1,0,1
3232880,49,1,1,0
5449496,49,1,1,0
1640704,49,1,1,0
1122408,49,1,1,0
3068176,49,1,1,0
5974760,49,1,1,0
2216152,49,1,0,1
5822976,49,1,0,1
1153240,49,1,0,1
1058216,49,1,1,0
4857568,49,1,0,1
4491592,49,1,0,1
290712,49,1,0,1
274568,49,1,0,1
6314384,49,1,1,0
8094536,49,1,0,1
3030280,49,1,0,1
370608,49,1,0,1
8287824,49,1,1,0
2879640,49,1,0,1
6093880,49,1,0,1
5947768,49,1,1,0
1532528,49,1,1,0
4223168,49,1,0,1
1231312,49,1,0,1
2018056,49,1,0,1
5131600,49,1,1,0
3531560,49,1,1,0
6886328,49,1,1,0
2529504,49,1,0,1
1210552,49,1,0,1
2433728,49,1,0,1
5570800,49,1,0,1
5232608,49,1,1,0
1913048,49,1,1,0
5368392,49,1,0,1
4845136,49,1,1,0
554584,49,1,0,1
7294432,49,1,1,0
428248,49,1,1,0
4727376,49,1,0,1
4620816,49,1,1,0
2107640,49,1,0,1
538360,49,1,1,0
2633008,49,1,0,1
1484200,49,1,1,0
288600,49,1,0,1
1939704,49,1,0,1
1105120,49,1,0,1
4079968,49,1,0,1
4118832,49,1,1,0
864784,49,1,0,1
3446848,49,1,1,0
3900496,49,1,0,1
376720,49,1,1,0
2470376,49,1,0,1
4682800,49,1,1,0
2904872,49,1,1,0
771680,49,1,1,0
799448,49,1,0,1
674576,49,1,0,1
2899784,49,1,1,0
8309952,49,1,1,0
540816,49,1,0,1
3171488,49,1,1,0
3535296,49,1,0,1
125616,49,1,0,1
2067752,49,1,0,1
1119376,49,1,1,0
3118104,49,1,1,0
7636616,49,1,1,0
7520304,49,1,0,1
219784,49,1,1,0
5315896,49,1,0,1
2554336,49,1,0,1
713232,49,1,0,1
982376,49,1,1,0
5963840,49,1,0,1
2579760,49,1,0,1
2083480,49,1,1,0
6806616,49,1,0,1
3947176,49,1,0,1
1007568,49,1,1,0
660960,49,1,0,1
988312,49,1,1,0
3182456,49,1,0,1
2215824,49,1,0,1
6773584,49,1,1,0
285912,49,1,0,1
770296,49,1,0,1
155760,49,1,0,1
443392,49,1,0,1
2048976,49,1,1,0
1935496,49,1,1,0
7628504,49,1,0,1
7465064,49,1,1,0
4056920,49,1,1,0
695680,49,1,0,1
1094408,49,1,0,1
1422984,49,1,0,1
233832,49,1,1,0
496256,49,1,0,1
105848,49,1,1,0
4595704,49,1,0,1
4966752,49,1,0,1
2716584,49,1,0,1
7274552,49,1,0,1
3207296,49,1,0,1
1506160,49,1,1,0
3396272,49,1,1,0
425864,49,1,1,0
299552,49,1,1,0
278320,49,1,1,0
3932376,49,1,0,1
5463728,49,1,0,1
1980160,49,1,1,0
5279312,49,1,0,1
6024816,49,1,1,0
3827768,49,1,1,0
4293440,49,1,1,0
5442472,49,1,0,1
1056952,49,1,1,0
3955000,49,1,0,1
1412464,49,1,1,0
1442248,49,1,0,1
1355024,49,1,1,0
2490064,49,1,0,1
5002928,49,1,1,0
2385240,49,1,0,1
4798552,49,1,0,1
393264,49,1,0,1
1789896,49,1,1,0
3463560,49,1,0,1
5651408,49,1,1,0
1822728,49,1,0,1
345456,49,1,1,0
959176,49,1,0,1
643504,49,1,0,1
1617992,49,1,1,0
4078528,49,1,1,0
149944,49,1,1,0
2623848,49,1,0,1
510864,49,1,1,0
6476880,49,1,0,1
1131304,49,1,1,0
6689224,49,1,1,0
1185176,49,1,1,0
4687992,49,1,1,0
1028176,49,1,1,0
4842592,49,1,0,1
2908496,49,1,0,1
1918024,49,1,1,0
842976,49,1,0,1
960976,49,1,0,1
770264,49,1,0,1
1421752,49,1,0,1
233808,49,1,0,1
3532496,49,1,0,1
1897256,49,1,0,1
2452544,49,1,0,1
565192,49,1,0,1
884808,49,1,0,1
6948304,49,1,1,0
607008,49,1,0,1
3019168,49,1,0,1
361272,49,1,1,0
2874152,49,1,0,1
297016,49,1,0,1
443968,49,1,1,0
411424,49,1,0,1
1551968,49,1,1,0
6121176,49,1,0,1
641304,49,1,0,1
3806680,49,1,0,1
1240984,49,1,0,1
8044728,49,1,0,1
7135464,49,1,0,1
2091648,49,1,0,1
257136,49,1,0,1
8303888,49,1,1,0
1317256,49,1,1,0
512808,49,1,0,1
1240912,49,1,1,0
6186880,49,1,0,1
7675024,49,1,1,0
1689544,49,1,0,1
2945712,49,1,0,1
3933496,49,1,1,0
129704,49,1,0,1
4303128,49,1,0,1
1445616,49,1,0,1
5970720,49,1,0,1
4003248,49,1,0,1
2028776,49,1,0,1
5241752,49,1,1,0
585000,49,1,1,0
1393984,49,1,1,0
696864,49,1,1,0
7248616,49,1,0,1
972944,49,1,0,1
4096432,49,1,1,0
2483568,49,1,0,1
2580232,49,1,0,1
1964176,49,1,1,0
1149280,49,1,0,1
1091912,49,1,1,0
6505648,49,1,0,1
3625096,49,1,0,1
1883856,49,1,0,1
5340848,49,1,1,0
740944,49,1,0,1
2995240,49,1,0,1
7588624,49,1,1,0
1238968,49,1,0,1
7816960,49,1,1,0
745120,49,1,0,1
1595600,49,1,1,0
188360,49,1,0,1
5126648,49,1,0,1
1337536,49,1,1,0
2720240,49,1,1,0
1355040,49,1,0,1
1643320,49,1,0,1
147048,49,1,1,0
3920368,49,1,0,1
3101040,49,1,0,1
7718168,49,1,1,0
2187536,49,1,0,1
6034936,49,1,0,1
4081792,49,1,1,0
7463984,49,1,1,0
7562608,49,1,0,1
3218288,49,1,1,0
2192352,49,1,1,0
780792,49,1,0,1
2118864,49,1,0,1
